src,trg,Temperature,Pressure,DynViscosity,Density,ElecConductivity
CC[NH+]=C(N(C)(C))N(C)C.[Fe-](Br)(Cl)(Cl)(Cl),CC[NH+]=C(N(C)(C))N(C)C.[Fe-](Br)(Cl)(Cl)(Cl),303.15,101.325,0.04441,1452.0,0.1594
CC[NH+]=C(N(C)(C))N(C)C.[Fe-](Br)(Cl)(Cl)(Cl),CC[NH+]=C(N(C)(C))N(C)C.[Fe-](Br)(Cl)(Cl)(Cl),308.15,101.325,0.03608,1441.0,0.1612
CC[NH+]=C(N(C)(C))N(C)C.[Fe-](Br)(Cl)(Cl)(Cl),CC[NH+]=C(N(C)(C))N(C)C.[Fe-](Br)(Cl)(Cl)(Cl),313.15,101.325,0.02989,1429.0,0.1618
N[C@@H](CO)C(=O)[O-].C(C)[N+]1=CN(C=C1)C,N[C@@H](CO)C(=O)[O-].C(C)[N+]1=CN(C=C1)C,303.15,101.325,0.2798,1191.9,0.0878
N[C@@H](CO)C(=O)[O-].C(C)[N+]1=CN(C=C1)C,N[C@@H](CO)C(=O)[O-].C(C)[N+]1=CN(C=C1)C,308.15,101.325,0.1967,1188.6,0.121
N[C@@H](CO)C(=O)[O-].C(C)[N+]1=CN(C=C1)C,N[C@@H](CO)C(=O)[O-].C(C)[N+]1=CN(C=C1)C,313.15,101.325,0.1423,1185.2,0.158
N[C@@H](CO)C(=O)[O-].C(C)[N+]1=CN(C=C1)C,N[C@@H](CO)C(=O)[O-].C(C)[N+]1=CN(C=C1)C,318.15,101.325,0.1058,1182.0,0.204
N[C@@H](CO)C(=O)[O-].C(C)[N+]1=CN(C=C1)C,N[C@@H](CO)C(=O)[O-].C(C)[N+]1=CN(C=C1)C,323.15,101.325,0.0805,1178.9,0.258
N[C@@H](CO)C(=O)[O-].C(C)[N+]1=CN(C=C1)C,N[C@@H](CO)C(=O)[O-].C(C)[N+]1=CN(C=C1)C,328.15,101.325,0.0625,1175.8,0.329
N[C@@H](CO)C(=O)[O-].C(C)[N+]1=CN(C=C1)C,N[C@@H](CO)C(=O)[O-].C(C)[N+]1=CN(C=C1)C,333.15,101.325,0.04931,1172.6,0.412
N[C@@H](CO)C(=O)[O-].C(C)[N+]1=CN(C=C1)C,N[C@@H](CO)C(=O)[O-].C(C)[N+]1=CN(C=C1)C,338.15,101.325,0.03963,1169.5,0.498
CCCCN1C=C[N+](=C1)C.C(#N)[S-],CCCCN1C=C[N+](=C1)C.C(#N)[S-],278.15,101.325,0.1466,1081.8,0.268
CCCCN1C=C[N+](=C1)C.C(#N)[S-],CCCCN1C=C[N+](=C1)C.C(#N)[S-],288.15,101.325,0.0852,1075.56,0.455
CCCCN1C=C[N+](=C1)C.C(#N)[S-],CCCCN1C=C[N+](=C1)C.C(#N)[S-],293.15,101.325,0.0655,1072.54,0.386
CCCCN1C=C[N+](=C1)C.C(#N)[S-],CCCCN1C=C[N+](=C1)C.C(#N)[S-],298.15,101.325,0.0511,1069.54,0.456
CCCCN1C=C[N+](=C1)C.C(#N)[S-],CCCCN1C=C[N+](=C1)C.C(#N)[S-],303.15,101.325,0.0409,1066.91,0.528
CCCCN1C=C[N+](=C1)C.C(#N)[S-],CCCCN1C=C[N+](=C1)C.C(#N)[S-],308.15,101.325,0.0332,1063.58,0.591
CCCCN1C=C[N+](=C1)C.C(#N)[S-],CCCCN1C=C[N+](=C1)C.C(#N)[S-],313.15,101.325,0.0272,1060.63,0.661
CCCCN1C=C[N+](=C1)C.C(#N)[S-],CCCCN1C=C[N+](=C1)C.C(#N)[S-],318.15,101.325,0.0228,1057.68,0.751
CCCCN1C=C[N+](=C1)C.C(#N)[S-],CCCCN1C=C[N+](=C1)C.C(#N)[S-],323.15,101.325,0.0192,1055.18,0.831
CCCCN1C=C[N+](=C1)C.C(#N)[S-],CCCCN1C=C[N+](=C1)C.C(#N)[S-],328.15,101.325,0.01619,1051.88,0.921
CCCCN1C=C[N+](=C1)C.C(#N)[S-],CCCCN1C=C[N+](=C1)C.C(#N)[S-],333.15,101.325,0.01412,1049.39,1.008
CCCCN1C=C[N+](=C1)C.C(#N)[S-],CCCCN1C=C[N+](=C1)C.C(#N)[S-],338.15,101.325,0.0122,1046.08,1.098
CCCCN1C=C[N+](=C1)C.C(#N)[S-],CCCCN1C=C[N+](=C1)C.C(#N)[S-],343.15,101.325,0.01071,1043.11,1.194
CCCCN1C=C[N+](=C1)C.C(#N)[S-],CCCCN1C=C[N+](=C1)C.C(#N)[S-],348.15,101.325,0.00948,1040.5,2.99
CCCCN1C=C[N+](=C1)C.C(#N)[S-],CCCCN1C=C[N+](=C1)C.C(#N)[S-],358.15,101.325,0.0076,1035.0,3.58
CCCCN1C=C[N+](=C1)C.C(#N)[S-],CCCCN1C=C[N+](=C1)C.C(#N)[S-],368.15,101.325,0.00613,1025.8,4.21
FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CC)[N+]1=CC=CC=C1,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CC)[N+]1=CC=CC=C1,313.15,101.325,0.0276,1480.0,0.719
FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CC)[N+]1=CC=CC=C1,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CC)[N+]1=CC=CC=C1,318.15,101.325,0.0233,1475.7,0.83
FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CC)[N+]1=CC=CC=C1,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CC)[N+]1=CC=CC=C1,323.15,101.325,0.0198,1471.0,0.955
FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CC)[N+]1=CC=CC=C1,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CC)[N+]1=CC=CC=C1,328.15,101.325,0.0171,1466.7,1.083
FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CC)[N+]1=CC=CC=C1,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CC)[N+]1=CC=CC=C1,333.15,101.325,0.0149,1462.3,1.223
FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CC)[N+]1=CC=CC=C1,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CC)[N+]1=CC=CC=C1,338.15,101.325,0.0135,1457.4,1.365
FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(C)[N+]1=C(C=CC=C1)C,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(C)[N+]1=C(C=CC=C1)C,278.15,101.325,0.2354,1524.84,0.1103
FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(C)[N+]1=C(C=CC=C1)C,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(C)[N+]1=C(C=CC=C1)C,280.65,101.325,0.2004,1522.4,0.1308
FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(C)[N+]1=C(C=CC=C1)C,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(C)[N+]1=C(C=CC=C1)C,283.15,101.325,0.1719,1519.99,0.1508
FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(C)[N+]1=C(C=CC=C1)C,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(C)[N+]1=C(C=CC=C1)C,285.65,101.325,0.1484,1517.58,0.1734
FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(C)[N+]1=C(C=CC=C1)C,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(C)[N+]1=C(C=CC=C1)C,288.15,101.325,0.1288,1515.15,0.1989
FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(C)[N+]1=C(C=CC=C1)C,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(C)[N+]1=C(C=CC=C1)C,290.65,101.325,0.1122,1513.37,0.226
FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(C)[N+]1=C(C=CC=C1)C,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(C)[N+]1=C(C=CC=C1)C,293.15,101.325,0.097,1510.6,0.258
FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(C)[N+]1=C(C=CC=C1)C,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(C)[N+]1=C(C=CC=C1)C,295.65,101.325,0.0869,1507.89,0.29
FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(C)[N+]1=C(C=CC=C1)C,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(C)[N+]1=C(C=CC=C1)C,298.15,101.325,0.0758,1505.71,0.326
FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(C)[N+]1=C(C=CC=C1)C,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(C)[N+]1=C(C=CC=C1)C,300.65,101.325,0.06876,1503.27,0.363
FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(C)[N+]1=C(C=CC=C1)C,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(C)[N+]1=C(C=CC=C1)C,303.15,101.325,0.0607,1500.84,0.403
FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(C)[N+]1=C(C=CC=C1)C,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(C)[N+]1=C(C=CC=C1)C,305.65,101.325,0.0553,1498.25,0.446
FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(C)[N+]1=C(C=CC=C1)C,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(C)[N+]1=C(C=CC=C1)C,308.15,101.325,0.0498,1495.84,0.492
FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(C)[N+]1=C(C=CC=C1)C,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(C)[N+]1=C(C=CC=C1)C,310.65,101.325,0.04526,1493.44,0.539
FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(C)[N+]1=C(C=CC=C1)C,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(C)[N+]1=C(C=CC=C1)C,313.15,101.325,0.04104,1491.18,0.589
FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(C)[N+]1=C(C=CC=C1)C,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(C)[N+]1=C(C=CC=C1)C,315.65,101.325,0.03759,1488.66,0.642
FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(C)[N+]1=C(C=CC=C1)C,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(C)[N+]1=C(C=CC=C1)C,318.15,101.325,0.0343,1486.38,0.698
FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(C)[N+]1=C(C=CC=C1)C,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(C)[N+]1=C(C=CC=C1)C,320.65,101.325,0.03152,1483.88,0.755
FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(C)[N+]1=C(C=CC=C1)C,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(C)[N+]1=C(C=CC=C1)C,323.15,101.325,0.02905,1481.6,0.815
FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(C)[N+]1=C(C=CC=C1)C,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(C)[N+]1=C(C=CC=C1)C,325.65,101.325,0.02676,1479.13,0.88
FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(C)[N+]1=C(C=CC=C1)C,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(C)[N+]1=C(C=CC=C1)C,328.15,101.325,0.02486,1476.76,0.945
