Temperature/K,Pressure/kPa,Specific_density[Liquid]/kg/m3,cmp1ID,cmp1name,SMILES,Viscosity[Liquid]/Pa&#8226;s,Electrical_conductivity[Liquid]/S/m
368,101.325,1166.8,ACGpZk,1-butyl-3-methylimidazolium tetrathiocyanatozincate(II),C[N+]1C=CN(CCCC)C=1.[Zn-2](SC#N)(SC#N)(SC#N)(SC#N),0.01157,2.47
358,101.325,1173.7,ACGpZk,1-butyl-3-methylimidazolium tetrathiocyanatozincate(II),C[N+]1C=CN(CCCC)C=1.[Zn-2](SC#N)(SC#N)(SC#N)(SC#N),0.01468,1.96
338,101.325,1187.4,ACGpZk,1-butyl-3-methylimidazolium tetrathiocyanatozincate(II),C[N+]1C=CN(CCCC)C=1.[Zn-2](SC#N)(SC#N)(SC#N)(SC#N),0.02604,1.191
298,101.325,1214.9,ACGpZk,1-butyl-3-methylimidazolium tetrathiocyanatozincate(II),C[N+]1C=CN(CCCC)C=1.[Zn-2](SC#N)(SC#N)(SC#N)(SC#N),0.1558,0.2473
318,101.325,1201.2,ACGpZk,1-butyl-3-methylimidazolium tetrathiocyanatozincate(II),C[N+]1C=CN(CCCC)C=1.[Zn-2](SC#N)(SC#N)(SC#N)(SC#N),0.0554,0.614
308,101.325,1208.0,ACGpZk,1-butyl-3-methylimidazolium tetrathiocyanatozincate(II),C[N+]1C=CN(CCCC)C=1.[Zn-2](SC#N)(SC#N)(SC#N)(SC#N),0.089,0.405
278,101.325,1228.6,ACGpZk,1-butyl-3-methylimidazolium tetrathiocyanatozincate(II),C[N+]1C=CN(CCCC)C=1.[Zn-2](SC#N)(SC#N)(SC#N)(SC#N),0.672,0.0667
328,101.325,1194.3,ACGpZk,1-butyl-3-methylimidazolium tetrathiocyanatozincate(II),C[N+]1C=CN(CCCC)C=1.[Zn-2](SC#N)(SC#N)(SC#N)(SC#N),0.03695,0.874
288,101.325,1221.8,ACGpZk,1-butyl-3-methylimidazolium tetrathiocyanatozincate(II),C[N+]1C=CN(CCCC)C=1.[Zn-2](SC#N)(SC#N)(SC#N)(SC#N),0.303,0.1353
313,101.325,1325.0,ABhEok,"1,1,3,3-tetramethyl-4-hexylguanidinium bromotrichloroferrate(III)",CCCCCC[NH+]=C(N(C)(C))N(C)C.[Fe-](Br)(Cl)(Cl)(Cl),0.06063,0.09
308,101.325,1330.0,ABhEok,"1,1,3,3-tetramethyl-4-hexylguanidinium bromotrichloroferrate(III)",CCCCCC[NH+]=C(N(C)(C))N(C)C.[Fe-](Br)(Cl)(Cl)(Cl),0.0784,0.0889
303,101.325,1341.0,ABhEok,"1,1,3,3-tetramethyl-4-hexylguanidinium bromotrichloroferrate(III)",CCCCCC[NH+]=C(N(C)(C))N(C)C.[Fe-](Br)(Cl)(Cl)(Cl),0.1035,0.0824
298,101.325,1356.0,ABhEok,"1,1,3,3-tetramethyl-4-hexylguanidinium bromotrichloroferrate(III)",CCCCCC[NH+]=C(N(C)(C))N(C)C.[Fe-](Br)(Cl)(Cl)(Cl),0.1534,0.0737
293,101.325,1365.0,ABhEok,"1,1,3,3-tetramethyl-4-hexylguanidinium bromotrichloroferrate(III)",CCCCCC[NH+]=C(N(C)(C))N(C)C.[Fe-](Br)(Cl)(Cl)(Cl),0.192,0.0634
288,101.325,1379.0,ABhEok,"1,1,3,3-tetramethyl-4-hexylguanidinium bromotrichloroferrate(III)",CCCCCC[NH+]=C(N(C)(C))N(C)C.[Fe-](Br)(Cl)(Cl)(Cl),0.2733,0.0527
283,101.325,1395.0,ABhEok,"1,1,3,3-tetramethyl-4-hexylguanidinium bromotrichloroferrate(III)",CCCCCC[NH+]=C(N(C)(C))N(C)C.[Fe-](Br)(Cl)(Cl)(Cl),0.4,0.0427
348,101.325,1180.5,ACGpZk,1-butyl-3-methylimidazolium tetrathiocyanatozincate(II),C[N+]1C=CN(CCCC)C=1.[Zn-2](SC#N)(SC#N)(SC#N)(SC#N),0.01919,1.551
308,101.325,1169.5,ACwbdF,1-butyl-3-methylimidazolium hexathiocyanatoaluminate(III),C[N+]1C=CN(CCCC)C=1.[Al-3](SC#N)(SC#N)(SC#N)(SC#N)(SC#N)(SC#N),2.166,0.0421
318,101.325,1162.9,ACwbdF,1-butyl-3-methylimidazolium hexathiocyanatoaluminate(III),C[N+]1C=CN(CCCC)C=1.[Al-3](SC#N)(SC#N)(SC#N)(SC#N)(SC#N)(SC#N),1.0554,0.0781
338,101.325,1149.6,ACwbdF,1-butyl-3-methylimidazolium hexathiocyanatoaluminate(III),C[N+]1C=CN(CCCC)C=1.[Al-3](SC#N)(SC#N)(SC#N)(SC#N)(SC#N)(SC#N),0.33,0.209
348,101.325,1142.9,ACwbdF,1-butyl-3-methylimidazolium hexathiocyanatoaluminate(III),C[N+]1C=CN(CCCC)C=1.[Al-3](SC#N)(SC#N)(SC#N)(SC#N)(SC#N)(SC#N),0.2041,0.316
358,101.325,1136.2,ACwbdF,1-butyl-3-methylimidazolium hexathiocyanatoaluminate(III),C[N+]1C=CN(CCCC)C=1.[Al-3](SC#N)(SC#N)(SC#N)(SC#N)(SC#N)(SC#N),0.1325,0.45
368,101.325,1129.6,ACwbdF,1-butyl-3-methylimidazolium hexathiocyanatoaluminate(III),C[N+]1C=CN(CCCC)C=1.[Al-3](SC#N)(SC#N)(SC#N)(SC#N)(SC#N)(SC#N),0.0962,0.616
328,101.325,1156.2,ACwbdF,1-butyl-3-methylimidazolium hexathiocyanatoaluminate(III),C[N+]1C=CN(CCCC)C=1.[Al-3](SC#N)(SC#N)(SC#N)(SC#N)(SC#N)(SC#N),0.567,0.1324
368,101.325,1025.8,AAlxyE,1-butyl-3-methylimidazolium thiocyanate,CCCCN1C=C[N+](=C1)C.C(#N)[S-],0.00613,4.21
278,101.325,1065.1,AAmGMR,1-butyl-3-methylimidazolium acetate,CCCCN1C=C[N+](=C1)C.CC(=O)[O-],2.39,0.008
358,101.325,1638.73,ACCxgV,1-ethyl-3-methylimidazolium tris(pentafluoroethyl)trifluorophosphate,CCN1C=C[N+](=C1)C.C(C(F)(F)[P-](C(C(F)(F)F)(F)F)(C(C(F)(F)F)(F)F)(F)(F)F)(F)(F)F,0.01023,2.429
278,101.325,1732.93,ACCxgV,1-ethyl-3-methylimidazolium tris(pentafluoroethyl)trifluorophosphate,CCN1C=C[N+](=C1)C.C(C(F)(F)[P-](C(C(F)(F)F)(F)F)(C(C(F)(F)F)(F)F)(F)(F)F)(F)(F)F,0.1666,0.224
358,101.325,1134.9,AAtDFv,1-butyl-3-methylimidazolium methanesulfonate,CCCCN1C=C[N+](=C1)C.CS(=O)(=O)[O-],0.0259,0.81
283,101.325,1331.0,ABnWUm,1-methyl-3-octylimidazolium bis(trifluoromethylsulfonyl)imide,CCCCCCCCN1C=C[N+](=C1)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,0.215,0.059
343,101.325,853.7,ACQeIP,trihexyl(tetradecyl)phosphonium octanoate,C(CCCCCCC)(=O)[O-].C(CCCCC)[P+](CCCCCCCCCCCCCC)(CCCCCC)CCCCCC,0.0527,0.01977
343,101.325,857.5,ACLKlW,trihexyl(tetradecyl)phosphonium hexanoate,C(CCCCC)(=O)[O-].C(CCCCC)[P+](CCCCCCCCCCCCCC)(CCCCCC)CCCCCC,0.0465,0.026
313,101.325,872.1,ACQeIP,trihexyl(tetradecyl)phosphonium octanoate,C(CCCCCCC)(=O)[O-].C(CCCCC)[P+](CCCCCCCCCCCCCC)(CCCCCC)CCCCCC,0.179,0.0057
333,101.325,859.8,ACQeIP,trihexyl(tetradecyl)phosphonium octanoate,C(CCCCCCC)(=O)[O-].C(CCCCC)[P+](CCCCCCCCCCCCCC)(CCCCCC)CCCCCC,0.0752,0.01369
318,101.325,961.2,AAWvgs,butylammonium formate,C(=O)[O-].C(CCC)[NH3+],0.0456,0.588
333,101.325,951.8,AAWvgs,butylammonium formate,C(=O)[O-].C(CCC)[NH3+],0.0254,0.873
328,101.325,955.0,AAWvgs,butylammonium formate,C(=O)[O-].C(CCC)[NH3+],0.0306,0.761
323,101.325,958.0,AAWvgs,butylammonium formate,C(=O)[O-].C(CCC)[NH3+],0.0372,0.67
313,101.325,964.4,AAWvgs,butylammonium formate,C(=O)[O-].C(CCC)[NH3+],0.0571,0.511
308,101.325,967.5,AAWvgs,butylammonium formate,C(=O)[O-].C(CCC)[NH3+],0.072,0.443
303,101.325,970.7,AAWvgs,butylammonium formate,C(=O)[O-].C(CCC)[NH3+],0.0927,0.384
298,101.325,973.8,AAWvgs,butylammonium formate,C(=O)[O-].C(CCC)[NH3+],0.121,0.332
293,101.325,977.0,AAWvgs,butylammonium formate,C(=O)[O-].C(CCC)[NH3+],0.16,0.287
298,101.325,956.0,AAZfoa,butylammonium acetate,CCCCN.CC(=O)O,0.546,0.065
303,101.325,952.9,AAZfoa,butylammonium acetate,CCCCN.CC(=O)O,0.397,0.082
313,101.325,946.8,AAZfoa,butylammonium acetate,CCCCN.CC(=O)O,0.222,0.128
293,101.325,959.0,AAZfoa,butylammonium acetate,CCCCN.CC(=O)O,0.772,0.051
308,101.325,949.9,AAZfoa,butylammonium acetate,CCCCN.CC(=O)O,0.295,0.103
318,101.325,943.7,AAZfoa,butylammonium acetate,CCCCN.CC(=O)O,0.164,0.159
298,101.325,1192.0,AAyhhN,1-butyl-3-methylimidazolium taurate,NCCS(=O)(=O)[O-].C(CCC)N1C=[N+](C=C1)C,1.1692,0.0161
303,101.325,1188.5,AAyhhN,1-butyl-3-methylimidazolium taurate,NCCS(=O)(=O)[O-].C(CCC)N1C=[N+](C=C1)C,0.8,0.0257
313,101.325,1181.8,AAyhhN,1-butyl-3-methylimidazolium taurate,NCCS(=O)(=O)[O-].C(CCC)N1C=[N+](C=C1)C,0.405,0.0518
318,101.325,1178.3,AAyhhN,1-butyl-3-methylimidazolium taurate,NCCS(=O)(=O)[O-].C(CCC)N1C=[N+](C=C1)C,0.298,0.0697
323,101.325,1174.8,AAyhhN,1-butyl-3-methylimidazolium taurate,NCCS(=O)(=O)[O-].C(CCC)N1C=[N+](C=C1)C,0.225,0.0922
293,101.325,1195.2,AAyhhN,1-butyl-3-methylimidazolium taurate,NCCS(=O)(=O)[O-].C(CCC)N1C=[N+](C=C1)C,1.761,0.0098
308,101.325,1185.2,AAyhhN,1-butyl-3-methylimidazolium taurate,NCCS(=O)(=O)[O-].C(CCC)N1C=[N+](C=C1)C,0.562,0.0356
323,101.325,940.8,AAZfoa,butylammonium acetate,CCCCN.CC(=O)O,0.126,0.197
328,101.325,937.8,AAZfoa,butylammonium acetate,CCCCN.CC(=O)O,0.095,0.244
333,101.325,934.7,AAZfoa,butylammonium acetate,CCCCN.CC(=O)O,0.0779,0.299
295,101.325,1236.0,ABNWKs,1-octyl-3-methylimidazolium hexafluorophosphate,CCCCCCCCN1C=C[N+](=C1)C.F[P-](F)(F)(F)(F)F,0.883,0.088
298,101.325,1357.9,ABdgwa,"N,N-diethyl-N-methylbutan-1-aminium bis((trifluoromethyl)sulfonyl)amide",FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(C)[N+](CCCC)(C)CC,0.114,0.16
328,101.325,1607.5,ABRsyk,1-methylimidazolium bis(trifluoromethylsulfonyl)imide,C[N+]1=CNC=C1.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,0.0334,1.27
323,101.325,1165.7,AAsEnA,1-methyl-3-propylimidazolium L-serinate,N[C@@H](CO)C(=O)[O-].CN1C=[N+](C=C1)CCC,0.408,0.116
298,101.325,1181.5,AAsEnA,1-methyl-3-propylimidazolium L-serinate,N[C@@H](CO)C(=O)[O-].CN1C=[N+](C=C1)CCC,2.995,0.0137
303,101.325,1178.3,AAsEnA,1-methyl-3-propylimidazolium L-serinate,N[C@@H](CO)C(=O)[O-].CN1C=[N+](C=C1)CCC,1.901,0.0234
308,101.325,1175.2,AAsEnA,1-methyl-3-propylimidazolium L-serinate,N[C@@H](CO)C(=O)[O-].CN1C=[N+](C=C1)CCC,1.148,0.0383
313,101.325,1172.0,AAsEnA,1-methyl-3-propylimidazolium L-serinate,N[C@@H](CO)C(=O)[O-].CN1C=[N+](C=C1)CCC,0.776,0.0571
318,101.325,1168.9,AAsEnA,1-methyl-3-propylimidazolium L-serinate,N[C@@H](CO)C(=O)[O-].CN1C=[N+](C=C1)CCC,0.539,0.0841
328,101.325,1162.6,AAsEnA,1-methyl-3-propylimidazolium L-serinate,N[C@@H](CO)C(=O)[O-].CN1C=[N+](C=C1)CCC,0.277,0.159
333,101.325,1159.5,AAsEnA,1-methyl-3-propylimidazolium L-serinate,N[C@@H](CO)C(=O)[O-].CN1C=[N+](C=C1)CCC,0.207,0.214
338,101.325,1156.4,AAsEnA,1-methyl-3-propylimidazolium L-serinate,N[C@@H](CO)C(=O)[O-].CN1C=[N+](C=C1)CCC,0.1506,0.282
318,101.325,1143.3,AAupnI,1-butyl-3-methylimidazolium L-serinate,N[C@@H](CO)C(=O)[O-].C(CCC)N1C=[N+](C=C1)C,1.05,0.0218
303,101.325,1152.8,AAupnI,1-butyl-3-methylimidazolium L-serinate,N[C@@H](CO)C(=O)[O-].C(CCC)N1C=[N+](C=C1)C,3.382,0.0067
308,101.325,1149.6,AAupnI,1-butyl-3-methylimidazolium L-serinate,N[C@@H](CO)C(=O)[O-].C(CCC)N1C=[N+](C=C1)C,2.129,0.00831
313,101.325,1146.5,AAupnI,1-butyl-3-methylimidazolium L-serinate,N[C@@H](CO)C(=O)[O-].C(CCC)N1C=[N+](C=C1)C,1.522,0.0152
323,101.325,1140.1,AAupnI,1-butyl-3-methylimidazolium L-serinate,N[C@@H](CO)C(=O)[O-].C(CCC)N1C=[N+](C=C1)C,0.712,0.0329
328,101.325,1136.9,AAupnI,1-butyl-3-methylimidazolium L-serinate,N[C@@H](CO)C(=O)[O-].C(CCC)N1C=[N+](C=C1)C,0.54,0.0471
333,101.325,1133.8,AAupnI,1-butyl-3-methylimidazolium L-serinate,N[C@@H](CO)C(=O)[O-].C(CCC)N1C=[N+](C=C1)C,0.392,0.065
338,101.325,1130.6,AAupnI,1-butyl-3-methylimidazolium L-serinate,N[C@@H](CO)C(=O)[O-].C(CCC)N1C=[N+](C=C1)C,0.358,0.0861
298,101.325,992.5,ABTrVK,tetrabutylphosphonium L-prolinate,N1[C@@H](CCC1)C(=O)[O-].C(CCC)[P+](CCCC)(CCCC)CCCC,1.025,0.0073
303,101.325,989.1,ABTrVK,tetrabutylphosphonium L-prolinate,N1[C@@H](CCC1)C(=O)[O-].C(CCC)[P+](CCCC)(CCCC)CCCC,0.693,0.01
323,101.325,976.9,ABTrVK,tetrabutylphosphonium L-prolinate,N1[C@@H](CCC1)C(=O)[O-].C(CCC)[P+](CCCC)(CCCC)CCCC,0.1861,0.035
313,101.325,983.0,ABTrVK,tetrabutylphosphonium L-prolinate,N1[C@@H](CCC1)C(=O)[O-].C(CCC)[P+](CCCC)(CCCC)CCCC,0.3436,0.02
333,101.325,970.8,ABTrVK,tetrabutylphosphonium L-prolinate,N1[C@@H](CCC1)C(=O)[O-].C(CCC)[P+](CCCC)(CCCC)CCCC,0.1087,0.058
343,101.325,964.6,ABTrVK,tetrabutylphosphonium L-prolinate,N1[C@@H](CCC1)C(=O)[O-].C(CCC)[P+](CCCC)(CCCC)CCCC,0.06774,0.091
353,101.325,958.6,ABTrVK,tetrabutylphosphonium L-prolinate,N1[C@@H](CCC1)C(=O)[O-].C(CCC)[P+](CCCC)(CCCC)CCCC,0.0445,0.134
328,101.325,1287.3,ABAmED,N-butylimidazolium trifluoromethanesulfonate,FC(S(=O)(=O)[O-])(F)F.C(CCC)N1C=[NH+]C=C1,0.0349,0.45
338,101.325,1279.1,ABAmED,N-butylimidazolium trifluoromethanesulfonate,FC(S(=O)(=O)[O-])(F)F.C(CCC)N1C=[NH+]C=C1,0.033,0.59
348,101.325,1271.0,ABAmED,N-butylimidazolium trifluoromethanesulfonate,FC(S(=O)(=O)[O-])(F)F.C(CCC)N1C=[NH+]C=C1,0.0226,0.79
293,101.325,1027.7,AAlStB,1-methyl-1-propylpyrrolidinium dicyanamide,CCC[N+]1(CCCC1)C.C(=[N-])=NC#N,0.0332,1.6
293,101.325,1462.8,ABfluQ,1-(2-ethoxyethyl)-3-methylimidazolium bis((trifluoromethyl)sulfonyl)amide,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(C)OCCN1C=[N+](C=C1)C,0.0583,0.353
343,101.325,1377.6,ABiVVO,1-methyl-3-(2-propoxyethyl)imidazolium bis((trifluoromethyl)sulfonyl)amide,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.CN1C=[N+](C=C1)CCOCCC,0.0106,0.69
353,101.325,1368.2,ABiVVO,1-methyl-3-(2-propoxyethyl)imidazolium bis((trifluoromethyl)sulfonyl)amide,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.CN1C=[N+](C=C1)CCOCCC,0.0082,0.774
283,101.325,1483.1,ABflCn,3-(3-methoxypropyl)-1-methylimidazolium bis((trifluoromethyl)sulfonyl)amide,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.COCCC[N+]1=CN(C=C1)C,0.1217,0.226
293,101.325,1473.4,ABflCn,3-(3-methoxypropyl)-1-methylimidazolium bis((trifluoromethyl)sulfonyl)amide,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.COCCC[N+]1=CN(C=C1)C,0.0706,0.315
298,101.325,1468.4,ABflCn,3-(3-methoxypropyl)-1-methylimidazolium bis((trifluoromethyl)sulfonyl)amide,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.COCCC[N+]1=CN(C=C1)C,0.0555,0.357
303,101.325,1463.6,ABflCn,3-(3-methoxypropyl)-1-methylimidazolium bis((trifluoromethyl)sulfonyl)amide,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.COCCC[N+]1=CN(C=C1)C,0.0443,0.405
313,101.325,1453.8,ABflCn,3-(3-methoxypropyl)-1-methylimidazolium bis((trifluoromethyl)sulfonyl)amide,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.COCCC[N+]1=CN(C=C1)C,0.0297,0.491
323,101.325,1444.1,ABflCn,3-(3-methoxypropyl)-1-methylimidazolium bis((trifluoromethyl)sulfonyl)amide,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.COCCC[N+]1=CN(C=C1)C,0.0209,0.579
333,101.325,1434.6,ABflCn,3-(3-methoxypropyl)-1-methylimidazolium bis((trifluoromethyl)sulfonyl)amide,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.COCCC[N+]1=CN(C=C1)C,0.0153,0.673
343,101.325,1425.2,ABflCn,3-(3-methoxypropyl)-1-methylimidazolium bis((trifluoromethyl)sulfonyl)amide,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.COCCC[N+]1=CN(C=C1)C,0.0116,0.764
353,101.325,1415.8,ABflCn,3-(3-methoxypropyl)-1-methylimidazolium bis((trifluoromethyl)sulfonyl)amide,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.COCCC[N+]1=CN(C=C1)C,0.009,0.869
283,101.325,1472.9,ABfluQ,1-(2-ethoxyethyl)-3-methylimidazolium bis((trifluoromethyl)sulfonyl)amide,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(C)OCCN1C=[N+](C=C1)C,0.0976,0.271
313,101.325,1442.8,ABfluQ,1-(2-ethoxyethyl)-3-methylimidazolium bis((trifluoromethyl)sulfonyl)amide,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(C)OCCN1C=[N+](C=C1)C,0.0256,0.551
298,101.325,1457.7,ABfluQ,1-(2-ethoxyethyl)-3-methylimidazolium bis((trifluoromethyl)sulfonyl)amide,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(C)OCCN1C=[N+](C=C1)C,0.0464,0.402
283,101.325,1435.7,ABiVVO,1-methyl-3-(2-propoxyethyl)imidazolium bis((trifluoromethyl)sulfonyl)amide,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.CN1C=[N+](C=C1)CCOCCC,0.108,0.204
303,101.325,1452.7,ABfluQ,1-(2-ethoxyethyl)-3-methylimidazolium bis((trifluoromethyl)sulfonyl)amide,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(C)OCCN1C=[N+](C=C1)C,0.0375,0.461
323,101.325,1432.9,ABfluQ,1-(2-ethoxyethyl)-3-methylimidazolium bis((trifluoromethyl)sulfonyl)amide,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(C)OCCN1C=[N+](C=C1)C,0.0184,0.637
333,101.325,1423.1,ABfluQ,1-(2-ethoxyethyl)-3-methylimidazolium bis((trifluoromethyl)sulfonyl)amide,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(C)OCCN1C=[N+](C=C1)C,0.0137,0.728
343,101.325,1413.5,ABfluQ,1-(2-ethoxyethyl)-3-methylimidazolium bis((trifluoromethyl)sulfonyl)amide,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(C)OCCN1C=[N+](C=C1)C,0.0105,0.81
353,101.325,1403.8,ABfluQ,1-(2-ethoxyethyl)-3-methylimidazolium bis((trifluoromethyl)sulfonyl)amide,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(C)OCCN1C=[N+](C=C1)C,0.0082,0.91
313,101.325,1490.2,ABdBOa,1-(2-methoxyethyl)-3-methyl-1H-imidazolium bis((trifluoromethyl)sulfonyl)amide,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.COCCN1C=[N+](C=C1)C,0.0256,0.632
283,101.325,1520.8,ABdBOa,1-(2-methoxyethyl)-3-methyl-1H-imidazolium bis((trifluoromethyl)sulfonyl)amide,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.COCCN1C=[N+](C=C1)C,0.0988,0.31
293,101.325,1510.5,ABdBOa,1-(2-methoxyethyl)-3-methyl-1H-imidazolium bis((trifluoromethyl)sulfonyl)amide,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.COCCN1C=[N+](C=C1)C,0.0585,0.417
298,101.325,1505.3,ABdBOa,1-(2-methoxyethyl)-3-methyl-1H-imidazolium bis((trifluoromethyl)sulfonyl)amide,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.COCCN1C=[N+](C=C1)C,0.0466,0.468
303,101.325,1500.4,ABdBOa,1-(2-methoxyethyl)-3-methyl-1H-imidazolium bis((trifluoromethyl)sulfonyl)amide,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.COCCN1C=[N+](C=C1)C,0.0375,0.525
323,101.325,1480.1,ABdBOa,1-(2-methoxyethyl)-3-methyl-1H-imidazolium bis((trifluoromethyl)sulfonyl)amide,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.COCCN1C=[N+](C=C1)C,0.0184,0.743
333,101.325,1470.6,ABdBOa,1-(2-methoxyethyl)-3-methyl-1H-imidazolium bis((trifluoromethyl)sulfonyl)amide,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.COCCN1C=[N+](C=C1)C,0.0137,0.851
343,101.325,1460.5,ABdBOa,1-(2-methoxyethyl)-3-methyl-1H-imidazolium bis((trifluoromethyl)sulfonyl)amide,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.COCCN1C=[N+](C=C1)C,0.0105,0.95
333,101.325,1387.0,ABiVVO,1-methyl-3-(2-propoxyethyl)imidazolium bis((trifluoromethyl)sulfonyl)amide,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.CN1C=[N+](C=C1)CCOCCC,0.014,0.606
313,101.325,1406.3,ABiVVO,1-methyl-3-(2-propoxyethyl)imidazolium bis((trifluoromethyl)sulfonyl)amide,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.CN1C=[N+](C=C1)CCOCCC,0.027,0.447
323,101.325,1476.2,ABdBbm,3-(ethoxymethyl)-1-methylimidazolium bis((trifluoromethyl)sulfonyl)amide,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(C)OC[N+]1=CN(C=C1)C,0.0212,0.651
293,101.325,1506.7,ABdBbm,3-(ethoxymethyl)-1-methylimidazolium bis((trifluoromethyl)sulfonyl)amide,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(C)OC[N+]1=CN(C=C1)C,0.0729,0.341
313,101.325,1486.3,ABdBbm,3-(ethoxymethyl)-1-methylimidazolium bis((trifluoromethyl)sulfonyl)amide,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(C)OC[N+]1=CN(C=C1)C,0.0301,0.543
283,101.325,1516.9,ABdBbm,3-(ethoxymethyl)-1-methylimidazolium bis((trifluoromethyl)sulfonyl)amide,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(C)OC[N+]1=CN(C=C1)C,0.1286,0.236
333,101.325,1466.4,ABdBbm,3-(ethoxymethyl)-1-methylimidazolium bis((trifluoromethyl)sulfonyl)amide,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(C)OC[N+]1=CN(C=C1)C,0.0156,0.766
353,101.325,1446.7,ABdBbm,3-(ethoxymethyl)-1-methylimidazolium bis((trifluoromethyl)sulfonyl)amide,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(C)OC[N+]1=CN(C=C1)C,0.0092,0.972
343,101.325,1456.5,ABdBbm,3-(ethoxymethyl)-1-methylimidazolium bis((trifluoromethyl)sulfonyl)amide,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(C)OC[N+]1=CN(C=C1)C,0.0118,0.874
313,101.325,1496.7,ABcXIT,1-(ethoxymethyl)pyridinium bis((trifluoromethyl)sulfonyl)amide,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(C)OC[N+]1=CC=CC=C1,0.0262,0.575
283,101.325,1526.8,ABcXIT,1-(ethoxymethyl)pyridinium bis((trifluoromethyl)sulfonyl)amide,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(C)OC[N+]1=CC=CC=C1,0.1057,0.262
293,101.325,1516.5,ABcXIT,1-(ethoxymethyl)pyridinium bis((trifluoromethyl)sulfonyl)amide,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(C)OC[N+]1=CC=CC=C1,0.0613,0.374
298,101.325,1511.7,ABcXIT,1-(ethoxymethyl)pyridinium bis((trifluoromethyl)sulfonyl)amide,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(C)OC[N+]1=CC=CC=C1,0.0484,0.414
303,101.325,1506.8,ABcXIT,1-(ethoxymethyl)pyridinium bis((trifluoromethyl)sulfonyl)amide,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(C)OC[N+]1=CC=CC=C1,0.0388,0.465
323,101.325,1486.8,ABcXIT,1-(ethoxymethyl)pyridinium bis((trifluoromethyl)sulfonyl)amide,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(C)OC[N+]1=CC=CC=C1,0.0186,0.676
